0,0,2.6666666666666665,18.485727604082573,73.80228928075137,23.40858763610977,0.0,23.189913306219285,20.658562635399647,0.0,pod1
1,2,2.636363636363636,18.526163193023137,73.79506567658194,19.861086474058528,4.540201446015874,18.750942911891922,16.377413000546753,4.540201446015874,pod1
2,5,2.6296296296296298,18.681885500949004,73.72511502953519,18.16519522999663,23.189913306219285,0.0,10.928605829239682,0.0,pod2
3,6,2.4814814814814814,18.670743395079146,73.82804791063809,7.329556595698093,20.658562635399647,10.928605829239682,0.0,0.0,pod3
4,3,2.3888888888888893,18.572750499791997,73.77868065145572,17.00805355415304,9.949573833169591,13.336952878161267,12.032817613400686,9.949573833169591,pod1
5,1,2.269230769230769,18.513894406365367,73.79558768163406,20.98645022630737,3.196990268552009,20.02688954939611,17.695999114958838,3.196990268552009,pod1
6,4,2.2666666666666666,18.54686848006368,73.81999170890062,16.536194774308466,7.020868445661037,17.988743975451698,13.73773154937251,7.020868445661037,pod1
7,8,2.1818181818181817,18.512601962385432,73.85737390136099,18.66078752896899,6.533531456370978,23.365525909336228,17.775794981994114,6.533531456370978,pod1
8,10,1.96,18.525054764878387,73.92306865220662,17.022022528930627,13.476576268160713,27.162629830811724,18.98997242905953,13.476576268160713,pod1
9,9,1.9130434782608696,18.425185506849054,73.87598999881983,27.946354920052126,10.27187189748732,32.573152319180544,27.64724123161069,10.27187189748732,pod1
10,7,1.6296296296296295,18.56750768106818,73.91773803146683,12.295152117974828,15.183173344038405,23.94692822945021,14.837760628649955,12.295152117974828,distance_from_ware_house
11,11,1.5,18.63352328377425,73.84793359982447,7.074805049948809,17.053912826345204,14.020210274356304,4.62330951072802,4.62330951072802,pod3
12,12,1.0740740740740742,18.61614109129666,73.8763341298667,7.072476862470888,16.415727418854893,17.536426516958233,7.904776616870763,7.072476862470888,distance_from_ware_house
13,13,1.0,18.605777266391925,73.92058087089751,8.244048838148595,18.235473860824985,22.278536033935147,12.12610578517503,8.244048838148595,distance_from_ware_house
